time_s,server_time_s,GX,GY,GZ,AX,AY,AZ,phase
0.01,0.131,8.97,-16.85,-1.34,0.31,-0.95,0.01,Aufheben
0.022,0.151,9.16,-15.14,-2.01,0.30,-0.94,0.01,Aufheben
0.034,0.157,9.16,-14.34,-2.08,0.31,-0.94,0.02,Aufheben
0.046,0.165,8.12,-12.70,-2.08,0.30,-0.93,0.00,Aufheben
0.058,0.185,8.06,-13.92,-0.79,0.30,-0.94,0.02,Aufheben
0.07,0.198,7.45,-14.22,-1.46,0.31,-0.95,0.02,Aufheben
0.082,0.205,10.01,-15.99,-1.65,0.31,-0.94,0.02,Aufheben
0.094,0.214,9.58,-16.36,-2.26,0.31,-0.94,0.02,Aufheben
0.106,0.227,8.67,-15.63,-1.28,0.31,-0.94,0.01,Aufheben
0.118,0.237,8.36,-16.60,-1.28,0.32,-0.94,0.02,Aufheben
0.13,0.254,9.46,-16.11,-0.73,0.31,-0.95,0.03,Aufheben
0.142,0.262,10.31,-14.59,0.24,0.32,-0.94,0.03,Aufheben
0.155,0.275,7.20,-14.40,0.37,0.33,-0.93,0.03,Aufheben
0.167,0.289,5.31,-13.24,0.55,0.38,-0.94,-0.00,Aufheben
0.179,0.306,5.19,-10.25,0.61,0.38,-0.99,0.02,Aufheben
0.191,0.314,7.51,-14.22,-2.01,0.36,-1.00,0.04,Aufheben
0.203,0.321,7.81,-25.63,-8.97,0.37,-0.99,0.08,Aufheben
0.215,0.335,7.14,-35.58,-17.03,0.41,-0.98,0.08,Aufheben
0.227,0.349,8.36,-42.18,-23.32,0.42,-0.97,0.07,Aufheben
0.239,0.363,10.93,-44.31,-30.03,0.46,-0.95,0.05,Aufheben
0.251,0.371,11.96,-44.92,-35.16,0.46,-0.95,0.05,Aufheben
0.264,0.392,13.12,-40.95,-38.82,0.49,-0.94,0.07,Aufheben
0.276,0.401,15.81,-34.24,-40.95,0.50,-0.91,0.09,Aufheben
0.288,0.41,17.76,-25.33,-40.41,0.52,-0.91,0.09,Aufheben
0.301,0.446,19.17,-11.60,-38.33,0.51,-0.91,0.07,Aufheben
0.313,0.446,20.26,-3.30,-36.56,0.53,-0.89,0.05,Aufheben
0.325,0.446,19.84,2.99,-35.71,0.53,-0.88,0.07,Aufheben
0.337,0.456,21.48,8.06,-36.74,0.52,-0.86,0.08,Aufheben
0.349,0.468,20.87,12.15,-39.18,0.54,-0.84,0.06,Aufheben
0.361,0.481,20.75,17.09,-40.28,0.56,-0.84,0.03,Aufheben
0.373,0.507,19.96,23.44,-39.79,0.56,-0.84,0.02,Aufheben
0.385,0.514,21.48,28.63,-40.89,0.56,-0.83,0.01,Aufheben
0.397,0.524,22.09,33.33,-40.34,0.57,-0.80,0.05,Aufheben
0.409,0.531,20.81,39.61,-39.67,0.59,-0.78,0.09,Aufheben
0.421,0.542,18.68,43.09,-39.37,0.56,-0.76,0.09,Aufheben
0.433,0.556,14.59,43.58,-39.25,0.56,-0.76,0.07,Aufheben
0.445,0.564,12.21,44.68,-40.47,0.56,-0.79,0.04,Aufheben
0.457,0.576,10.74,44.98,-42.36,0.55,-0.81,0.04,Aufheben
0.469,0.6,12.82,39.61,-45.41,0.52,-0.81,0.04,Aufheben
0.481,0.608,13.55,28.69,-48.22,0.54,-0.80,0.03,Aufheben
0.493,0.615,10.62,23.68,-49.99,0.58,-0.77,0.01,Aufheben
0.505,0.626,9.52,24.17,-50.54,0.57,-0.78,-0.03,Aufheben
0.517,0.643,9.64,28.14,-49.44,0.58,-0.80,-0.06,Aufheben
0.529,0.649,11.41,30.15,-48.22,0.58,-0.81,-0.06,Aufheben
0.541,0.66,11.54,34.55,-46.14,0.57,-0.80,-0.05,Aufheben
0.553,0.675,12.21,36.93,-45.23,0.56,-0.80,-0.03,Aufheben
0.565,0.686,10.38,40.04,-44.43,0.56,-0.78,-0.01,Aufheben
0.577,0.698,8.00,41.69,-42.97,0.53,-0.79,-0.01,Aufheben
0.589,0.712,4.94,40.71,-40.71,0.50,-0.80,-0.02,Aufheben
0.601,0.728,4.58,36.25,-41.44,0.47,-0.82,-0.04,Aufheben
0.613,0.738,3.54,31.07,-39.55,0.47,-0.82,-0.05,Aufheben
0.625,0.75,1.28,25.70,-37.96,0.47,-0.83,-0.03,Aufheben
0.637,0.758,0.73,19.90,-36.44,0.49,-0.82,0.00,Aufheben
0.649,0.768,-0.61,14.65,-34.36,0.49,-0.83,0.02,Aufheben
0.661,0.781,-3.23,10.99,-32.10,0.48,-0.81,0.03,Aufheben
0.673,0.801,-4.52,4.76,-30.94,0.45,-0.81,0.01,Aufheben
0.685,0.81,-9.95,1.65,-28.75,0.46,-0.82,-0.02,Aufheben
0.697,0.817,-11.60,-1.83,-27.16,0.46,-0.84,-0.02,Aufheben
0.709,1.211,-12.15,-4.21,-25.63,0.46,-0.87,0.00,Aufheben
0.721,1.211,-12.21,-3.60,-22.77,0.44,-0.86,0.00,Aufheben
0.733,1.211,-12.39,-2.93,-20.02,0.44,-0.87,0.02,Aufheben
0.745,1.211,-13.37,-2.38,-18.98,0.44,-0.86,0.03,Aufheben
0.757,1.211,-12.51,-0.06,-16.97,0.43,-0.87,-0.01,Aufheben
0.769,1.211,-9.34,0.55,-16.30,0.43,-0.88,-0.05,Aufheben
0.781,1.211,-3.91,1.53,-14.34,0.42,-0.89,-0.03,Aufheben
0.793,1.211,1.16,0.06,-12.21,0.39,-0.87,-0.02,Aufheben
0.805,1.211,3.36,-3.54,-11.96,0.38,-0.87,0.03,Aufheben
0.817,1.211,3.72,-8.06,-11.29,0.36,-0.87,0.06,Aufheben
0.829,1.211,3.23,-12.51,-10.62,0.34,-0.84,0.05,Aufheben
0.841,1.211,1.28,-16.30,-10.56,0.35,-0.81,0.06,Aufheben
0.853,1.211,-0.37,-18.25,-9.16,0.37,-0.82,0.09,Aufheben
0.865,1.211,0.49,-16.54,-7.51,0.39,-0.82,0.12,Aufheben
0.877,1.211,-0.49,-9.83,-3.97,0.37,-0.83,0.13,Aufheben
0.889,1.211,-1.59,-10.01,-2.08,0.39,-0.84,0.10,Aufheben
0.901,1.211,-2.62,-9.34,-0.43,0.43,-0.83,0.08,Aufheben
0.913,1.211,-3.23,-6.59,2.62,0.44,-0.84,0.07,Aufheben
0.925,1.211,-1.34,-10.13,4.33,0.39,-0.83,0.05,Aufheben
0.937,1.211,-0.18,-20.32,4.09,0.36,-0.79,0.04,Aufheben
