time_s,server_time_s,GX,GY,GZ,AX,AY,AZ,phase
0.01,0.131,2.75,1.46,-2.75,-0.33,-0.96,0.20,Aufheben
0.022,0.146,3.30,0.55,-2.87,-0.33,-0.96,0.19,Aufheben
0.034,0.156,4.39,-0.18,-2.69,-0.34,-0.96,0.18,Aufheben
0.046,0.165,4.33,0.37,-2.87,-0.32,-0.95,0.19,Aufheben
0.058,0.184,4.46,1.77,-3.11,-0.31,-0.96,0.19,Aufheben
0.07,0.199,4.76,3.85,-2.38,-0.30,-0.94,0.21,Aufheben
0.082,0.205,4.15,6.04,-2.56,-0.31,-0.94,0.19,Aufheben
0.094,0.214,3.85,6.59,-2.75,-0.32,-0.94,0.20,Aufheben
0.106,0.227,3.42,6.47,-3.11,-0.35,-0.96,0.21,Aufheben
0.118,0.237,3.85,5.86,-3.42,-0.33,-0.96,0.19,Aufheben
0.13,0.254,2.81,4.21,-3.91,-0.35,-0.96,0.21,Aufheben
0.142,0.262,2.56,2.26,-4.03,-0.35,-0.98,0.21,Aufheben
0.154,0.275,1.95,-0.73,-4.46,-0.35,-0.96,0.24,Aufheben
0.166,0.289,-0.31,-1.28,-5.49,-0.35,-0.99,0.25,Aufheben
0.178,0.307,1.10,-4.15,-4.88,-0.38,-1.00,0.27,Aufheben
0.19,0.314,1.65,-9.95,-4.33,-0.42,-0.97,0.31,Aufheben
0.202,0.321,2.50,-17.46,-4.76,-0.42,-0.98,0.31,Aufheben
0.215,0.335,5.37,-21.79,-3.05,-0.41,-0.99,0.32,Aufheben
0.228,0.35,8.61,-22.95,-1.10,-0.39,-0.98,0.33,Aufheben
0.24,0.358,10.74,-21.24,2.62,-0.37,-0.97,0.33,Aufheben
0.252,0.371,13.00,-17.27,6.04,-0.39,-0.95,0.33,Aufheben
0.264,0.396,16.66,-10.01,9.83,-0.40,-0.95,0.36,Aufheben
0.276,0.402,19.10,-5.13,13.24,-0.47,-0.93,0.37,Aufheben
0.288,0.41,19.78,-1.89,15.08,-0.47,-0.97,0.36,Aufheben
0.3,0.442,22.28,1.65,18.07,-0.46,-0.95,0.34,Aufheben
0.312,0.454,25.15,4.58,20.63,-0.49,-0.93,0.33,Aufheben
0.324,0.454,26.37,2.44,23.56,-0.53,-0.91,0.32,Aufheben
0.336,0.461,26.67,-4.15,26.18,-0.55,-0.90,0.32,Aufheben
0.348,0.468,27.47,-10.99,29.05,-0.53,-0.87,0.31,Aufheben
0.36,0.479,28.20,-18.13,30.58,-0.54,-0.86,0.31,Aufheben
0.372,0.832,27.83,-25.70,31.74,-0.54,-0.87,0.32,Aufheben
0.384,0.832,27.65,-28.50,32.10,-0.51,-0.86,0.28,Aufheben
0.396,0.832,27.22,-29.42,32.47,-0.50,-0.84,0.27,Aufheben
0.408,0.832,27.40,-29.17,33.39,-0.50,-0.83,0.27,Aufheben
0.42,0.832,26.86,-28.32,34.48,-0.51,-0.83,0.27,Aufheben
0.432,0.832,25.27,-26.12,35.16,-0.50,-0.82,0.27,Aufheben
0.444,0.832,24.05,-25.76,35.58,-0.49,-0.83,0.27,Aufheben
0.456,0.832,22.28,-27.16,36.19,-0.53,-0.83,0.28,Aufheben
0.468,0.832,20.14,-29.17,34.97,-0.53,-0.83,0.26,Aufheben
0.48,0.832,18.37,-31.86,33.51,-0.52,-0.84,0.28,Aufheben
0.492,0.832,17.52,-33.81,32.04,-0.52,-0.83,0.26,Aufheben
0.504,0.832,16.60,-33.69,32.17,-0.50,-0.83,0.25,Aufheben
0.516,0.832,15.87,-33.08,31.92,-0.50,-0.83,0.23,Aufheben
0.528,0.832,15.08,-33.14,32.10,-0.49,-0.82,0.21,Aufheben
0.54,0.832,13.37,-33.63,33.69,-0.49,-0.78,0.21,Aufheben
0.552,0.832,10.80,-33.94,35.89,-0.47,-0.77,0.20,Aufheben
0.564,0.832,9.46,-33.51,36.93,-0.49,-0.78,0.20,Aufheben
